Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Vejle";Dådyr;Dåhjort;;Han;0;0;0;0;1
2015/2016;"Vejle";Dådyr;Då;2+ år;Hun;0;0;0;1;0
2015/2016;"Vejle";Dådyr;Då;;Hun;0;0;0;0;1
2015/2016;"Vejle";Dådyr;Kalv;Under 1 år;Han;0;0;1;0;1
2015/2016;"Vejle";Dådyr;Kalv;Under 1 år;;0;0;0;1;1
